"","favor","contra","absten","quorum","ausen","title","leg","filename","yr","mo","dy","haveinfo"
"313",232,35,19,7,210,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY ORGANICA DE SOCIEDAD HIPOTECARIA FEDERAL Y DEROGA EL ART. NOVENO TRANSITORIO DEL DECRETO QUE EXPIDE LA LEY ORGANICA DE SHF, PUBLICADO EN EL DOF EL 11 DE OCT DE 2001 (EN LO PARTICULAR EL ARTICULO CUARTO EN SUS TERMINOS)",60,"60yr2or2-sil-326",2008,4,30,1
"314",302,31,8,0,162,"DECRETO QUE DEROGA EL CAPITULO IV DEL TITULO DECIMOQUINTO DEL LIBRO SEGUNDO DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-327",2008,4,30,1
"315",323,1,18,0,161,"DECRETO QUE ADICIONA UN PARRAFO TERCERO AL ARTICULO 315 BIS DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-328",2008,4,30,1
"316",330,0,3,0,170,"DECRETO QUE REFORMA EL PRIMER PARRAFO DEL ARTICULO 247 DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-329",2008,4,30,1
"317",326,0,6,0,171,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CODIGO CIVIL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-330",2008,4,30,1
"318",318,0,1,1,183,"DECRETO QUE REFORMA ADICIONA Y DEROGA DIVERSOS ARTICULOS DEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-331",2008,4,30,1
"319",327,0,5,1,170,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DEL CODIGO PENAL FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-332",2008,4,30,1
"320",329,1,1,0,172,"DECRETO QUE REFORMA EL PARRAFO PRIMERO Y SE ADICIONA UN PARRAFO TERCERO AL ARTICULO 182-RDEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES ( EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-333",2008,4,30,1
"321",339,0,0,0,164,"DECRETO QUE ADICIONA UN PARRAFO SEGUNDO AL ARTICULO 1o. DE LA LEY DE ASCENSOS Y RECOMPENSAS DEL EJERCITO Y FUERZA AEREA MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-334",2008,4,30,1
"322",333,0,2,0,168,"DECRETO POR EL QUE SE ADICIONA UN PARRAFO SEGUNDO A  LOS ARTICULOS 10 Y 122 Y SE REFORMA EL ARTICULO 132 DE LA LEY ORGANICA DEL EJERCITO Y FUERZA AEREA MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2or2-sil-335",2008,4,30,1
"323",395,14,0,1,92,"DECRETO POR EL QUE SE ADICIONA UN PÁRRAFO TERCERO AL ARTÍCULO 69 DEL CÓDIGO FISCAL DE LA FEDERACIÓN Y REFORMA LA FRACCIÓN IX Y EL QUINTO PÁRRAFO DEL ARTÍCULO 117 DE LA LEY DE INSTITUCIONES DE CRÉDITO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2ex2-sil-336",2008,6,19,1
"324",397,8,3,0,94,"DECRETO QUE REFORMA EL INCISO D), DEL PÁRRAFO 1, DEL ARTÍCULO 34 DE LA LEY ORGÁNICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2ex2-sil-337",2008,6,19,1
"325",371,37,5,1,88,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY ORGÁNICA DEL PODER JUDICIAL DE LA FEDERACIÓN Y DE LA LEY GENERAL DEL SISTEMA DE MEDIOS DE IMPUGNACIÓN EN MATERIA ELECTORAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr2ex2-sil-338",2008,6,19,1
"326",121,269,1,2,109,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY ORGÁNICA DEL PODER JUDICIAL DE LA FEDERACIÓN Y DE LA LEY GENERAL DEL SISTEMA DE MEDIOS DE IMPUGNACIÓN EN MATERIA ELECTORAL (EN LO PARTICULAR LOS ARTICULOS 195 Y 233 RESERVADOS,  SI SE ADMITEN A DISCUSIÓN LAS MODIFICACIONES PROPUESTAS POR LA DIP. VALENTINA BATRES GUADARRAMA (PRD)))",60,"60yr2ex2-sil-339",2008,6,19,1
"327",108,251,0,0,143,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY ORGÁNICA DEL PODER JUDICIAL DE LA FEDERACIÓN Y DE LA LEY GENERAL DEL SISTEMA DE MEDIOS DE IMPUGNACIÓN EN MATERIA ELECTORAL (EN LO PARTICULAR EL ARTICULO 77 BIS SI SE ADMITE A DISCUSIÓN LA MODIFICACION PROPUESTA POR EL DIP. RODOLFO SOLIS PARGA (PT))",60,"60yr2ex2-sil-340",2008,6,19,1
"328",98,262,0,0,142,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY ORGÁNICA DEL PODER JUDICIAL DE LA FEDERACIÓN Y DE LA LEY GENERAL DEL SISTEMA DE MEDIOS DE IMPUGNACIÓN EN MATERIA ELECTORAL (EN LO PARTICULAR LOS ARTS. 32 BIS, 45, 62, 75, 76, 77 BIS, 86, PRIMERO, SEGUNDO Y TERCERO DE LAS SIPOSICIONES TRANSITORIAS, SI SE ADMITE A DISCUSIÓN LA MODIFICACION PROPUESTA POR LA DIP. VALENTINA BATRES (PRD))",60,"60yr2ex2-sil-341",2008,6,19,1
"329",329,21,16,2,134,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY ORGÁNICA DEL PODER JUDICIAL DE LA FEDERACIÓN Y DE LA LEY GENERAL DEL SISTEMA DE MEDIOS DE IMPUGNACIÓN EN MATERIA ELECTORAL (EN LO PARTICULAR LOS ARTICULOS RESERVADOS CON LAS MODIFICACIONES ACEPTADAS Y EN SUS TERMINOS RESPECTIVAMENTE)",60,"60yr2ex2-sil-342",2008,6,19,1
"330",351,8,0,0,143,"DECRETO QUE REFORMA EL ARTICULO 37 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2ex2-sil-343",2008,6,20,1
"331",294,94,19,0,95,"DECRETO QUE REFORMA EL ARTICULO 88  DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2ex2-sil-344",2008,6,20,1
"332",349,27,11,2,113,"DECRETO QUE REFORMA LOS ARTICULOS 69 Y 93 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr2ex2-sil-345",2008,6,20,1
"333",324,45,7,0,126,"DECRETO QUE REFORMA LOS ARTICULOS 69 Y 93 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTÍCULO 93 RESERVADO, EN SUS TÉRMINOS)",60,"60yr2ex2-sil-346",2008,6,20,1
"334",97,252,1,0,152," DECRETO QUE REFORMA EL ARTICULO 71 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (SI SE ACEPTAN LAS MODIFICACIONES PROPUESTAS POR LA DIP. MONICA FERNANDEZ BALBOA (PRD))",60,"60yr2ex2-sil-347",2008,6,20,1
"335",256,128,9,0,109," DECRETO QUE REFORMA EL ARTICULO 71 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2ex2-sil-348",2008,6,20,1
"336",362,0,5,0,135,"DECRETO QUE FORMALIZA LA SITUACION JURIDICA DE LOS INMUEBLES PUESTOS A DISPOSICION DE LAS CAMARAS DEL HONORABLE CONGRESO DE LA UNION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr2ex2-sil-349",2008,6,20,1
"337",362,0,2,0,138,"ACUERDO DE LA JUCOP RELATIVO A LA MINUTA CON PROYECTO DE DECRETO POR EL QUE SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY ORGÁNICA DEL PODER JUDICIAL DE LA FEDERACIÓN Y DE LA LEY GENERAL DEL SISTEMA DE MEDIOS DE IMPUGNACIÓN EN MATERIA ELECTORAL.(SI SE APRUEBA)",60,"60yr2ex2-sil-350",2008,6,20,1
"338",398,0,0,1,103,"ELECCION DE INTEGRANTES DE LA MESA DIRECTIVA PARA EL TERCER AÑO DE EJERCICIO (SI SE APRUEBA)",60,"60yr3or1-sil-351",2008,8,28,1
"339",325,0,0,0,177,"DECRETO POR EL QUE LA CAMARA DE DIPUTADOS OTORGA LA MEDALLA AL MERITO CIVICO ""EDUARDO NERI  LEGISLADORES DE 1913"" AL DOCTOR MIGUEL LUIS LEON Y PORTILLA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-352",2008,9,30,1
"340",313,0,2,1,186,"TRES DECRETOS QUE CONCEDEN PERMISO A 9 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRAJERAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-353",2008,9,30,1
"341",334,0,0,1,167," DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 4 Y 73 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR,  CON LA MODIFICACION ADMITIDA)",60,"60yr3or1-sil-354",2008,10,2,1
"342",251,0,0,0,251,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE ACCESO DE LAS MUJERES A UNA VIDA LIBRE DE VIOLENCIA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-355",2008,10,2,1
"343",318,0,4,1,179,"5 DECRETOS QUE CONCEDEN PERMISO A 2 CIUDADANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS Y A 7 CIUDADANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-356",2008,10,7,1
"344",337,0,1,0,164,"DECRETO QUE REFORMA LOS ARTICULOS 107 Y 108 DE LA LEY GENERAL DE EQUILIBRIO  Y LA PROTECCIÓN AL AMBIENTE (EN LO GRAL Y EN LO PARICULAR)",60,"60yr3or1-sil-357",2008,10,7,1
"345",325,0,0,0,177,"DECRETO QUE ADICIONA UN PARRAFO AL ARTICULO 62 DE LA LEY GENERAL DE EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-358",2008,10,7,1
"346",329,0,0,0,173," DECRETO QUE ADICIONA UNA FRACCION V AL ARTICULO 2o. DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-359",2008,10,7,1
"347",318,0,0,0,184," DECRETO QUE REFORMA EL PARRAFO TERCERO DEL ARTICULO 173 DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-360",2008,10,7,1
"348",298,0,0,0,204," DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-361",2008,10,7,1
"349",297,0,1,0,204,"DECRETO QUE REFORMA EL ARTICULO 11 DE LA LEY FEDERAL DE TRANSPARENCIA Y ACCESO A LA INFORMACION PUBLICA GUBERNAMENTAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-362",2008,10,7,1
"350",289,0,0,1,212,"DECRETO QUE REFORMA LA FRACCION III DEL ARTICULO 112,  LAS FRACCIONES II Y VIII DEL ARTICULO 115,  EL ARTICULO 307 Y SE ADICIONA UNA FRACCION IX AL ARTICULO 115 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-363",2008,10,7,1
"351",266,0,1,0,235,"DECRETO QUE ADICIONA UN ARTICULO 222 BIS A LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR, CON LA MODIFICACIÓN ACEPTADA POR LA ASAMBLEA)",60,"60yr3or1-sil-364",2008,10,7,1
"352",377,0,4,0,121,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or1-sil-365",2008,10,14,1
"353",121,221,0,0,160,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO PARTICULAR ART 24 RESERVADO, SI SE ACEPTA LA MODIFICACION, DIP. DANIEL DEHESA MORA(PRD))",60,"60yr3or1-sil-366",2008,10,14,1
"354",116,226,1,0,159,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO PARTICULAR ART 30 RESERVADO, SI SE ACEPTA LA MODIFICACION, DIP. DANIEL DEHESA MORA(PRD))",60,"60yr3or1-sil-367",2008,10,14,1
"355",114,225,0,0,163,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO PARTICULAR ART 31 RESERVADO, SI SE ACEPTA LA MODIFICACION, DIP. ALMA LILIA LUNA MUNGUIA(PRD))",60,"60yr3or1-sil-368",2008,10,14,1
"356",126,201,0,1,174,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO PARTICULAR ART 1 TRANSITORIO RESERVADO, SI SE ACEPTA LA MODIFICACION, DIP. CARLOS ROJAS GUTIERREZ(PRI))",60,"60yr3or1-sil-369",2008,10,14,1
"357",108,225,2,0,167,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO PARTICULAR ART 1 TRANSITORIO RESERVADO, SI SE ACEPTA LA MODIFICACION, DIP. JOSE MANUEL DEL RIO VIRGEN (CONV))",60,"60yr3or1-sil-370",2008,10,14,1
"358",232,115,0,0,155,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO PARTICULAR LOS  ARTICULOS 24, 30,  31 Y PRIMERO TRANSITORIO RESERVADOS EN SUS TERMINOS)",60,"60yr3or1-sil-371",2008,10,14,1
"359",355,0,0,0,147,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-372",2008,10,14,1
"360",329,0,0,1,172," DECRETO QUE ADICIONA LA FRACCION XIV BIS AL ARTICULO 7 Y LA FRACCION X AL ARTICULO 14 DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-373",2008,10,14,1
"361",387,0,0,0,115,"DECRETO QUE ADICIONA LAS FRACCIONES XIII, XIV Y XV AL ARTICULO 75 Y UNA FRACCION III AL ARTICULO 76 DE LA LEY GENERAL DE EDUCACION (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-374",2008,10,15,1
"362",403,0,0,0,99,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE DERECHOS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or1-sil-375",2008,10,15,1
"363",371,0,0,1,130,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE DERECHOS (EN LO PARTICULAR LOS ARTICULOS 14 - B,  18 - B Y PRIMERO TRANSITORIO RESERVADOS,  EN SUS TERMINOS)",60,"60yr3or1-sil-376",2008,10,15,1
"364",206,162,0,0,134,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE DERECHOS (EN LO PARTICULAR EL ARTICULO 18 - A RESERVADO, CON LAS MODIFICACIONES ADMITIDAS)",60,"60yr3or1-sil-377",2008,10,15,1
"365",364,12,1,1,124,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE PRESUPUESTO Y RESPONSABILIDAD HACENDARIA (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS, CON LAS MODIFICACIONES ACEPTADAS)",60,"60yr3or1-sil-378",2008,10,15,1
"366",347,14,3,0,138,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE PRESUPUESTO Y RESPONSABILIDAD HACENDARIA (EN LO PARTICULAR EL ARTICULO TERCERO TRANSITORIO RESERVADO,  EN SUS TERMINOS)",60,"60yr3or1-sil-379",2008,10,15,1
"367",349,0,23,0,130,"LEY DE INGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2009 (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or1-sil-380",2008,10,15,1
"368",249,71,38,0,144,"LEY DE INGRESOS DE LA FEDERACION PARA EL EJERCICIO FISCAL DE 2009 (EN LO PARTICULAR LOS ARTICULOS 1, 2 Y 5 RESERVADOS, EN SUS TÉRMINOS, SALVO LA MODIFICACIÓN AL ARTÍCULO 1 APROBADA POR LA ASAMBLEA )",60,"60yr3or1-sil-381",2008,10,15,1
"369",358,0,2,0,142,"DECETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE DERECHOS RELATIVO AL REGIMEN FISCAL DE PEMEX (EN LO GENERAL Y EN LO PARTICULAR,  CON LAS MODIFICACIONES ACEPTADAS POR LA ASAMBLEA)",60,"60yr3or1-sil-382",2008,10,15,1
"370",332,0,1,0,169,"DECRETO QUE REFORMA DIVERSOS ARTICULOS DE LA LEY DEL SEGURO SOCIAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-383",2008,10,16,1
"371",326,0,0,0,176,"DECRETO QUE REFORMA EL ARTICULO 9 BIS DE LA LEY DE CIENCIA Y TECNOLOGIA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-384",2008,10,16,1
"372",326,0,8,0,168,"DECRETO QUE REFOMA LOS ARTÍCULOS 19 Y 27 DE LA LEY DE AMPARO, REGLAMENTARIA DE LOS ARTÍCULOS 103 Y 107 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-385",2008,10,21,1
"373",343,0,3,0,156,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DEL CÓDIGO DE COMERCIO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-386",2008,10,21,1
"374",312,0,0,0,190,"DECRETO QUE REFORMAEL ARTICULO 1661 DEL CODIGO CIVIL FEDERAL,  EN MATERIA DE SUCESION TESTAMENTARIA Y LEGITIMA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-387",2008,10,21,1
"375",332,0,0,0,170,"DECRETO QUE REFORMA EL ULTIMO PARRAFO DEL ARTICULO 5o DE LA LEY FEDERAL DE PROCEDIMIENTO CONTENCIOSO Y ADMINISTRATIVO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-388",2008,10,21,1
"376",336,0,1,0,165,"DECRETO QUE REFORMA EL ARTICULO 13,  FRACCION I,  INCISO A) DE LA LEY FEDERAL DE PROCEDIMIENTO CONTENCIOSO Y ADMINISTRATIVO (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-389",2008,10,21,1
"377",349,0,0,0,153,"DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 6,  10 Y 11 DE LA LEY QUE ESTABLECE LAS NORMAS MINIMAS SOBRE READAPTACION SOCIAL DE SENTENCIADOS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-390",2008,10,21,1
"378",318,0,0,0,184,"DECRETO QUE ABROGA LA LEY QUE DETERMINA QUE RESPECTO DE LOS IMPUESTOS DE IMPORTACIÓN Y EXPORTACIÓN, SOLO SON PROCEDENTES LAS EXENCIONES CONSIGNADAS EN LA LEY ADUANAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-391",2008,10,23,1
"379",306,0,0,0,196,"DECRETO QUE ADICIONA LA FRACCIÓN VII AL ARTÍCULO 100 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-392",2008,10,23,1
"380",294,0,1,0,207,"DECRETO QUE REFORMA LA FRACCIÓN V DEL ARTÍCULO 11 DE LA LEY FEDERAL PARA PREVENIR Y ELIMINAR LA DISCRIMINACIÓN (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-393",2008,10,23,1
"381",288,0,1,0,213,"DECRETO QUE ADICIONA UN ARTÍCULO 11 BIS A LA LEY FEDERAL PARA PREVENIR Y ELIMINAR LA DISCRIMINACIÓN (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-394",2008,10,23,1
"382",290,0,0,0,212," TRES DECRETOS QUE CONCEDEN PERMISO A 17 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-395",2008,10,23,1
"383",418,63,2,0,19,"DECRETO QUE REFORMA Y ADICIONA DIVERSOS ARTICULOS DE LA LEY DE LA COMISION REGULADORA DE ENERGIA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-396",2008,10,28,1
"384",414,62,1,0,25,"DECRETO QUE EXPIDE LA LEY PARA EL APROVECHAMIENTO SUSTENTABLE DE LA ENERGIA (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-397",2008,10,28,1
"385",413,61,0,1,27,"DECRETO QUE EXPIDE LA LEY DE LA COMISION NACIONAL DE HIDROCARBUROS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or1-sil-398",2008,10,28,1
"386",341,122,3,0,36,"DECRETO QUE EXPIDE LA LEY DE LA COMISION NACIONAL DE HIDROCARBUROS (EN LO PARTICULAR EL ARTICULO 5°  RESERVADO, EN SUS TÉRMINOS)",60,"60yr3or1-sil-399",2008,10,28,1
"387",409,68,0,0,25,"DECRETO QUE EXPIDE LA LEY PARA EL APROVECHAMIENTO DE ENERGIAS RENOVABLES Y EL FINANCIAMIENTO DE LA TRANSICION ENERGETICA (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or1-sil-400",2008,10,28,1
"388",328,128,11,2,33,"DECRETO QUE EXPIDE LA LEY PARA EL APROVECHAMIENTO DE ENERGIAS RENOVABLES Y EL FINANCIAMIENTO DE LA TRANSICION ENERGETICA (EN LO PARTICULAR ARTICULO 27 RESERVADO, EN SUS TÉRMINOS)",60,"60yr3or1-sil-401",2008,10,28,1
"389",403,64,1,2,32,"DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 33 DE LA LEY ORGANICA DE LA ADMINISTRACION PUBLICA FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",60,"60yr3or1-sil-402",2008,10,28,1
"390",314,115,5,3,65,"DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 33 DE LA LEY ORGANICA DE LA ADMINISTRACION PUBLICA FEDERAL (EN LO PARTICULAR LA FRACCION II DEL ARTICULO 33 EN SUS TERMINOS)",60,"60yr3or1-sil-403",2008,10,28,1
"391",393,69,2,1,37,"DECRETO QUE REFORMA Y ADICIONA DIVERSOS ARTICULOS DE LA LEY REGLAMENTARIA DEL ARTICULO 27 CONSTITUCIONAL EN EL RAMO DEL PETROLEO (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS CON LAS MODIFICACIONES ACEPTADAS)",60,"60yr3or1-sil-404",2008,10,28,1
"392",327,128,5,1,41,"DECRETO QUE REFORMA Y ADICIONA DIVERSOS ARTICULOS DE LA LEY REGLAMENTARIA DEL ARTICULO 27 CONSTITUCIONAL EN EL RAMO DEL PETROLEO (EN LO PARTICULAR EL ARTICULO 14 BIS RESERVADO,  EN SUS TERMINOS)",60,"60yr3or1-sil-405",2008,10,28,1
"393",397,82,0,0,23,"DECRETO QUE EXPIDE LA LEY DE PETROLEOS MEXICANOS,  SE ADICIONAN EL ART. 3o. DE LA LEY FEDERAL DE LAS ENTIDADES PARAESTATALES,  EL ART. 1o. DE LA LOPySRM Y UN PARRAFO TERCERO AL ART. 1o DE LA LEY DE ADQUISICIONES,  ARRENDAMIENTOS Y SERV. DEL SECTOR PUBLICO (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",60,"60yr3or1-sil-406",2008,10,28,1
"394",137,303,0,0,62,"DECRETO QUE EXPIDE LA LEY DE PETROLEOS MEXICANOS,  SE ADICIONAN EL ART. 3o. DE LA LEY FEDERAL DE LAS ENTIDADES PARAESTATALES,  EL ART. 1o. DE LA LOPySRM Y UN PARRAFO TERCERO AL ART. 1o DE LA LEY DE ADQUISICIONES,  ARRENDAMIENTOS Y SERV. DEL SECTOR PUBLICO (EN LO PARTICULAR EL ARTÍCULO 60 RESERVADO POR EL DIP. TONATIUH BRAVO PADILLA (PRD), SI SE ACEPTA A DISCUSIÓN LA PROPUESTA DE MODIFICACIÓN)",60,"60yr3or1-sil-407",2008,10,28,1
